Who was the only person convicted in the My Lai Massacre ?,who,who was,WP,VBD,VBD,HUM
On what continent is Mozambique ?,what,what continent,WDT,NN,VBZ,LOC
What words in the English have two u 's back to back ?,what,what words,WDT,NNS,VBP,ENTY
What do Hasidic Jews refrain from while dating ?,what,what do,WP,VBP,VBP,ENTY
"What was the name given the 6 , 500 German airforce troops that used the Spanish Civil War as a training exercise ?",that,what was that used,WDT,VBD,VBD,HUM
What is the poetic meter of blank verse ?,what,what is,WP,VBZ,VBZ,DESC
Rotary engine cars were made by what company ?,what,what company,WP,NN,VBN,HUM
Who was the lawyer who represented Randy Steven Craft ?,who,who was who represented,WP,VBD,VBD,HUM
What is the history of the soft drink Mr. Pibb ?,what,what is,WP,VBZ,VBZ,DESC
"Which is a real berry : blackberry , cranberry , raspberry , strawberry ?",which,which is,WDT,VBZ,VBZ,ENTY
What materials did the three little pigs use to build their houses ?,what,what materials,WDT,NNS,VBD,ENTY
What part did Benjamin Franklin play in the development of the newspaper in America ?,what,what part,WDT,NN,VB,HUM
When was Microsoft established ?,when,when was,WRB,VBD,VBN,NUM
"When did President Kennedy , Lee Harvey Oswald , and Jack Ruby all die ?",when,when did,WRB,VBD,VBP,NUM
What is the U.S. location of Procter & Gamble corporate offices ?,what,what is,WP,VBZ,VBZ,LOC
What is platinum ?,what,what is,WP,VBZ,VBZ,DESC
What state is known as the Hawkeye State ?,what,what state,WDT,NN,VBN,LOC
Who is the prime minister of Australia ?,who,who is,WP,VBZ,VBZ,HUM
What are all the southern states of the U.S. ?,what,what are,WP,VBP,VBP,LOC
What does the River Seine empty into ?,what,what does,WP,VBZ,JJ,LOC
What did people use to freshen their breath before toothpaste ?,what,what did,WP,VBD,VB,ENTY
Which airplane was Fawaz Younis convicted of hijacking ?,which,which airplane,WDT,NN,VBD,ENTY
What state did Anita Bryant represent in the 1959 Miss America contest ?,what,what state,WDT,NN,VB,LOC
How many soldiers were involved in the last Panama invasion by the United States of America ?,how,how many,WRB,JJ,VBN,NUM
Describe the Long March .,,,,,VB,DESC
What major league baseball team compiled the best won-lost record between 1957 and 1983 ?,what,what major,WDT,JJ,VBD,HUM
How many propellers helped power the plane the Wright brothers flew into history ?,how,how many,WRB,JJ,VBD,NUM
"Who died with more than 1 , 000 U.S. patents to his credit ?",who,who died,WP,VBD,VBD,HUM
What was the name of Randy Steven Craft 's lawyer ?,what,what was,WP,VBD,VBD,HUM
Who won the first general election for President held in Malawi in May 1994 ?,who,who won,WP,VBD,VBD,HUM
Where is South Bend ?,where,where is,WRB,VBZ,VBZ,LOC
What country has the most coastline ?,what,what country,WDT,NN,VBZ,LOC
What two states is Washington D.C. between ?,what,what two,WP,CD,VBZ,LOC
In what year did Joe DiMaggio compile his 56-game hitting streak ?,what,what year,WDT,NN,VB,NUM
What year was the setting for American Graffiti ?,what,what year,WDT,NN,VBD,NUM
When did the art of quilting begin ?,when,when did,WRB,VBD,VB,NUM
Why are eggs supposed to be stored small end down ?,why,why are,WRB,VBP,VBN,DESC
What must be exceeded to produce a sonic boom ?,what,what must,WP,MD,VBN,ENTY
What is a fear of fish ?,what,what is,WP,VBZ,VBZ,ENTY
How much did the Iran-Contra investigation cost ?,how,how much,WRB,JJ,NN,NUM
What does the double-O indicate in 007 ?,what,what does,WP,VBZ,VBP,DESC
"What Argentine revolutionary fought with Castro and died in Bolivia in May , 1979 ?",what,what argentine,WP,NNP,VBN,HUM
What botanical marvel did Nebuchadnezzar build ?,what,what botanical,WP,JJ,VB,LOC
What 's known as The queen of Drinks ?,what,what 's,WP,VBZ,VBN,ENTY
What famous comic strip character died of acne ?,what,what famous,WDT,JJ,VBD,HUM
What is an aortic abdominal aneurysm ?,what,what is,WP,VBZ,VBZ,DESC
What are chloroplasts ?,what,what are,WP,VBP,VBP,DESC
How many John Deere tractors have been manufactured ?,how,how many,WRB,JJ,VBN,NUM
Who is Zebulon Pike ?,who,who is,WP,VBZ,VBZ,HUM
What did the forward-thinking Simon Brothers Bakery of Chicago insert into bagels to boost business ?,what,what did,WP,VBD,NN,ENTY
When did communist control end in Hungary ?,when,when did,WRB,VBD,NN,NUM
How do I legally make my own will and testament ?,how,how do,WRB,VBP,VB,DESC
How do you make the color purple ?,how,how do,WRB,VBP,VB,DESC
What beer 's name is translated as `` lion brew '' ?,what,what beer,WDT,NN,VBN,ENTY
What has been the most common Christian name of U.S. presidents ?,what,what has,WP,VBZ,VBN,HUM
How many cherubs are there on a Trivial Pursuit board ?,how,how many,WRB,JJ,VBP,NUM
How can I search for a word within my own webpage ?,how,how can,WRB,MD,VB,DESC
How many people live in Chile ?,how,how many,WRB,JJ,VBP,NUM
What sport do the Cleaveland Cavaliers play ?,what,what sport,WDT,NN,VB,ENTY
What European country 's monarchy was restored in 1975 ?,what,what european,WDT,JJ,VBN,LOC
"Why are sometimes your hands cold , but the rest of you isn 't ?",why,why are,WRB,VBP,VBP,DESC
What English explorer discovered and named Virginia ?,what,what english,WDT,JJ,VBD,HUM
What war added jeep and quisling to the English language ?,what,what war,WDT,NN,VBD,ENTY
What country is home to Heineken beer ?,what,what country,WDT,NN,VBZ,LOC
What people make up half the Soviet Union 's population ?,what,what people,WP,NNS,VBP,HUM
What money was used here ?,what,what money,WDT,NN,VBN,ENTY
When did Charles Lindbergh die ?,when,when did,WRB,VBD,VB,NUM
How many athletes did Puerto Rico enter in the 1984 Winter Olympics ?,how,how many,WRB,JJ,VB,NUM
What is the highest continent ?,what,what is,WP,VBZ,VBZ,LOC
Who used to make cars with rotary engines ?,who,who used,WP,VBD,VBD,HUM
What are my legal rights in an automobile repossession in California ?,what,what are,WP,VBP,VBP,DESC
"What is the meaning of caliente , in English , ?",what,what is,WP,VBZ,VBZ,DESC
Where can I find information on becoming a journalist ?,where,where can,WRB,MD,VB,LOC
What did Jack exchange with the butcher for a handful of beans ?,what,what did,WP,VBD,VB,ENTY
In what city does Maurizio Pellegrin now live ?,what,what city,WDT,NN,VBP,LOC
Who was Buffalo Bill ?,who,who was,WP,VBD,VBD,HUM
What 's the shape of a camel 's spine ?,what,what 's,WP,VBZ,VBZ,ENTY
What type of currency is used in China ?,what,what type,WDT,NN,VBN,ENTY
What is the temperature today ?,what,what is,WP,VBZ,VBZ,NUM
What is the temperature for cooking ?,what,what is,WP,VBZ,VBZ,NUM
What currency is used in Australia ?,what,what currency,WDT,NN,VBN,ENTY
